postcode,locality,state,lat,long
3198,SEAFORD,VIC,-38.1040134,145.1282259
3199,FRANKSTON,VIC,-38.1457064,145.1263742
3199,FRANKSTON EAST,VIC,-38.1294957,145.1326545
3199,FRANKSTON HEIGHTS,VIC,-38.1616731,145.1467242
3199,FRANKSTON SOUTH,VIC,-38.1765027,145.1295641
3199,KARINGAL,VIC,-38.1431944,145.1526389
3199,KARINGAL CENTRE,VIC,-38.1525714,145.1662982
3200,FRANKSTON NORTH,VIC,-38.1228524,145.1609788
3200,PINES FOREST,VIC,-38.1237071,145.1512086
3201,CARRUM DOWNS,VIC,-38.1003312,145.1788657
3202,HEATHERTON,VIC,-37.9560844,145.0932067
3204,BENTLEIGH,VIC,-37.9175354,145.0369346
3204,MCKINNON,VIC,-37.9114854,145.0380898
3204,ORMOND,VIC,-37.9034396,145.0395991
3204,PATTERSON,VIC,-37.9251159,145.0354959
3205,SOUTH MELBOURNE,VIC,-37.83344,144.9570533
3205,SOUTH MELBOURNE DC,VIC,,
3206,ALBERT PARK,VIC,-37.8452062,144.957105
3206,MIDDLE PARK,VIC,-37.8511511,144.9620399
3207,GARDEN CITY,VIC,-37.837491,144.9199925
3207,PORT MELBOURNE,VIC,-37.8333613,144.9219203
3211,LITTLE RIVER,VIC,-37.9639273,144.5009868
3212,AVALON,VIC,-38.0846882,144.4286789
3212,LARA,VIC,-38.0235346,144.4088294
3212,POINT WILSON,VIC,-38.0203002,144.5247922
3213,ANAKIE,VIC,-37.9111181,144.2544828
3213,BATESFORD,VIC,-38.0908082,144.2831315
3213,LOVELY BANKS,VIC,-38.053134,144.3277515
3213,MOORABOOL,VIC,-38.0666588,144.2925356
3214,CORIO,VIC,-38.074088,144.3586481
3214,NORLANE,VIC,-38.0918861,144.3536879
3214,NORTH SHORE,VIC,-38.0983238,144.3654109
3215,BELL PARK,VIC,-38.1077279,144.338362
3215,BELL POST HILL,VIC,-38.097295,144.3235644
3215,DRUMCONDRA,VIC,-38.1301684,144.3539912
3215,GEELONG NORTH,VIC,-38.1153761,144.3508074
3215,HAMLYN HEIGHTS,VIC,-38.1210832,144.3240061
3215,NORTH GEELONG,VIC,-38.1153761,144.3508074
3215,RIPPLESIDE,VIC,-38.1234908,144.3563619
3216,BELMONT,VIC,-38.1785947,144.3421337
3216,FRESHWATER CREEK,VIC,-38.2565704,144.2753824
3216,GROVEDALE,VIC,-38.2021549,144.3312609
3216,GROVEDALE EAST,VIC,-38.1967461,144.347245
3216,HIGHTON,VIC,-38.1709191,144.3190212
3216,MARSHALL,VIC,-38.1975007,144.357305
3216,MOUNT DUNEED,VIC,-38.2316529,144.3170763
3216,WANDANA HEIGHTS,VIC,-38.1776503,144.2996684
3216,WAURN PONDS,VIC,-38.2037227,144.3022306
3217,ARMSTRONG CREEK,VIC,-38.2341184,144.3709512
3217,CHARLEMONT,VIC,-38.20975,144.3686705
3217,DEAKIN UNIVERSITY,VIC,-38.1996119,144.3019976
3217,FRESHWATER CREEK,VIC,-38.2565704,144.2753824
3217,MOUNT DUNEED,VIC,-38.2316529,144.3170763
3218,FYANSFORD,VIC,-38.1416752,144.3096802
3218,GEELONG WEST,VIC,-38.1392967,144.3450387
3218,HERNE HILL,VIC,-38.1341943,144.3245385
3218,MANIFOLD HEIGHTS,VIC,-38.1374209,144.3337974
3218,MURGHEBOLUC,VIC,-38.106659,144.1405946
3218,STONEHAVEN,VIC,-38.122703,144.2239614
3219,BREAKWATER,VIC,-38.1823897,144.3735473
3219,EAST GEELONG,VIC,-38.1555531,144.3801967
3219,NEWCOMB,VIC,-38.1631764,144.39533
3219,ST ALBANS PARK,VIC,-38.1939926,144.3907557
3219,THOMSON,VIC,-38.1698547,144.3789317
3219,WHITTINGTON,VIC,-38.1771013,144.3920658
3220,BAREENA,VIC,-38.1540986,144.344275
3220,GEELONG,VIC,-38.1493248,144.3598241
3220,NEWTOWN,VIC,-38.1539124,144.3350959
3220,SOUTH GEELONG,VIC,-38.166803,144.3612521
3221,ANAKIE,VIC,-37.9111181,144.2544828
3221,BARRABOOL,VIC,-38.1691773,144.2262729
3221,BATESFORD,VIC,-38.0908082,144.2831315
3221,BELLARINE,VIC,-38.132021,144.6220763
3221,CERES,VIC,-38.1696813,144.2757905
3221,FYANSFORD,VIC,-38.1416752,144.3096802
3221,GEELONG MC,VIC,,
3221,GNARWARRE,VIC,-38.1696975,144.1590974
3221,GREY RIVER,VIC,-38.680331,143.8335333
3221,KENNETT RIVER,VIC,-38.6676956,143.85892
3221,LOVELY BANKS,VIC,-38.053134,144.3277515
3221,MOOLAP,VIC,-38.1802637,144.4249159
3221,MOORABOOL,VIC,-38.0666588,144.2925356
3221,MURGHEBOLUC,VIC,-38.106659,144.1405946
3221,SEPARATION CREEK,VIC,-38.6286817,143.8988216
3221,STAUGHTON VALE,VIC,-37.847064,144.2577004
3221,STONEHAVEN,VIC,-38.122703,144.2239614
3221,SUGARLOAF,VIC,-38.6921072,143.7970406
3221,WALLINGTON,VIC,-38.2243412,144.5047089
3221,WONGARRA,VIC,-38.6949032,143.769863
3221,WYE RIVER,VIC,-38.6333083,143.8896997
3222,CLIFTON SPRINGS,VIC,-38.15307,144.5726575
3222,CURLEWIS,VIC,-38.181124,144.5130989
3222,DRYSDALE,VIC,-38.1728304,144.5710723
3222,MANNERIM,VIC,-38.219588,144.5915052
3222,MARCUS HILL,VIC,-38.2417526,144.5726976
3222,WALLINGTON,VIC,-38.2243412,144.5047089
3223,BELLARINE,VIC,-38.132021,144.6220763
3223,INDENTED HEAD,VIC,-38.1397178,144.7094652
3223,PORTARLINGTON,VIC,-38.1156562,144.6530634
3223,ST LEONARDS,VIC,-38.1707592,144.7182761
3224,LEOPOLD,VIC,-38.1891547,144.4644962
3224,MOOLAP,VIC,-38.1802637,144.4249159
3225,POINT LONSDALE,VIC,-38.2725073,144.6136725
3225,QUEENSCLIFF,VIC,-38.2671132,144.6612949
3225,SWAN BAY,VIC,-38.2267772,144.6512003
3225,SWAN ISLAND,VIC,-38.2496005,144.6802228
3226,OCEAN GROVE,VIC,-38.267045,144.52487
3227,BARWON HEADS,VIC,-38.2747705,144.4881352
3227,BREAMLEA,VIC,-38.2963799,144.3897794
3227,CONNEWARRE,VIC,-38.2621825,144.3979348
3228,BELLBRAE,VIC,-38.3308213,144.2620821
3228,BELLS BEACH,VIC,-38.376708,144.2519506
3228,JAN JUC,VIC,-38.3445598,144.2951731
3228,TORQUAY,VIC,-38.3266551,144.3134076
3230,ANGLESEA,VIC,-38.4051948,144.188958
3231,AIREYS INLET,VIC,-38.4620894,144.1067555
3231,BIG HILL,VIC,-38.4794455,144.0091983
3231,EASTERN VIEW,VIC,-38.4709484,144.0478153
3231,FAIRHAVEN,VIC,-38.4664229,144.0828184
3231,MOGGS CREEK,VIC,-38.4678619,144.0662363
3232,BIG HILL,VIC,-38.4794455,144.0091983
3232,LORNE,VIC,-38.5411691,143.9748166
3233,APOLLO BAY,VIC,-38.7547442,143.6691463
3233,CAPE OTWAY,VIC,-38.8571627,143.5114448
3233,MARENGO,VIC,-38.7783389,143.6634739
3233,PETTICOAT CREEK,VIC,-38.714507,143.7338545
3233,SKENES CREEK,VIC,-38.7235382,143.7137401
3233,SKENES CREEK NORTH,VIC,-38.692625,143.7154281
3234,GREY RIVER,VIC,-38.680331,143.8335333
3234,KENNETT RIVER,VIC,-38.6676956,143.85892
3234,SEPARATION CREEK,VIC,-38.6286817,143.8988216
3234,SUGARLOAF,VIC,-38.6921072,143.7970406
3234,WONGARRA,VIC,-38.6949032,143.769863
3234,WYE RIVER,VIC,-38.6333083,143.8896997
3235,BENWERRIN,VIC,-38.4913435,143.8956876
3235,BOONAH,VIC,-38.4276595,143.9837867
3235,DEANS MARSH,VIC,-38.3971531,143.8850105
3235,PENNYROYAL,VIC,-38.4203009,143.8473276
3236,FORREST,VIC,-38.5186424,143.7164632
3236,MOUNT SABINE,VIC,-38.6341045,143.750833
3237,AIRE VALLEY,VIC,-38.6929265,143.5626995
3237,BEECH FOREST,VIC,-38.6373482,143.5742219
3237,FERGUSON,VIC,-38.6304238,143.5282806
3237,GELLIBRAND LOWER,VIC,-38.715994,143.2237914
3237,WATTLE HILL,VIC,-38.754959,143.2548402
3237,WEEAPROINAH,VIC,-38.6364,143.4988475
3237,WYELANGTA,VIC,-38.6576201,143.455489
3237,YUULONG,VIC,-38.722601,143.3075721
3238,GLENAIRE,VIC,-38.7788769,143.4317591
3238,HORDERN VALE,VIC,-38.799731,143.4947618
3238,JOHANNA,VIC,-38.7568718,143.3777127
3238,LAVERS HILL,VIC,-38.6793051,143.3914055
3239,CARLISLE RIVER,VIC,-38.568373,143.4349477
3239,CHAPPLE VALE,VIC,-38.6262525,143.2936756
3239,GELLIBRAND,VIC,-38.5259945,143.539963
3239,KENNEDYS CREEK,VIC,-38.5963212,143.2486081
3240,BUCKLEY,VIC,-38.2177757,144.0920019
3240,GHERANG,VIC,-38.30736,144.1072089
3240,MODEWARRE,VIC,-38.2634011,144.1207386
3240,MORIAC,VIC,-38.2452578,144.1725521
3240,MOUNT MORIAC,VIC,-38.2131354,144.1913071
3240,PARAPARAP,VIC,-38.2760071,144.1922092
3241,BAMBRA,VIC,-38.3645884,143.9499942
3241,OMBERSLEY,VIC,-38.1999527,143.8107276
3241,WENSLEYDALE,VIC,-38.373752,144.051839
3241,WINCHELSEA,VIC,-38.2419077,143.9859604
3241,WINCHELSEA SOUTH,VIC,-38.3182037,143.9708366
3241,WURDIBOLUC,VIC,-38.2899925,144.0543021
3242,BIRREGURRA,VIC,-38.3287226,143.7833283
3243,BARWON DOWNS,VIC,-38.4718996,143.7642038
3243,GERANGAMETE,VIC,-38.448138,143.6877553
3243,MURROON,VIC,-38.4272465,143.7975948
3243,WARNCOORT,VIC,-38.3127617,143.7223665
3243,WHOOREL,VIC,-38.3661865,143.8260086
3249,ALVIE,VIC,-38.2441811,143.5155992
3249,BALINTORE,VIC,-38.2782297,143.5810499
3249,BARONGAROOK,VIC,-38.4119417,143.6090909
3249,BARONGAROOK WEST,VIC,-38.431318,143.5399009
3249,BARRAMUNGA,VIC,-38.5823015,143.7165349
3249,CORAGULAC,VIC,-38.2709198,143.5198977
3249,CORUNNUN,VIC,-38.281931,143.4875514
3249,DREEITE,VIC,-38.149168,143.5086983
3249,DREEITE SOUTH,VIC,-38.196852,143.4801206
3249,GERANGAMETE,VIC,-38.448138,143.6877553
3249,IRREWARRA,VIC,-38.2720415,143.6821966
3249,IRREWILLIPE,VIC,-38.4334089,143.4185365
3249,IRREWILLIPE EAST,VIC,-38.433696,143.483871
3249,KAWARREN,VIC,-38.501239,143.6006144
3249,LARPENT,VIC,-38.3697602,143.5088089
3249,NALANGIL,VIC,-38.3006131,143.4715021
3249,ONDIT,VIC,-38.2552551,143.6293449
3249,PIRRON YALLOCK,VIC,-38.3493461,143.4289621
3249,POMBORNEIT EAST,VIC,-38.2942732,143.3680147
3249,SWAN MARSH,VIC,-38.3727439,143.3805927
3249,TANYBRYN,VIC,-38.656697,143.7181646
3249,WARRION,VIC,-38.2210889,143.5741451
3249,WOOL WOOL,VIC,-38.2180895,143.4126371
3249,YEO,VIC,-38.3659625,143.6479671
3249,YEODENE,VIC,-38.4034829,143.7074674
3250,COLAC,VIC,-38.3399766,143.5858537
3250,COLAC EAST,VIC,-38.330477,143.6169624
3250,COLAC WEST,VIC,-38.3326075,143.5449368
3250,ELLIMINYT,VIC,-38.3673988,143.5828729
3251,BEEAC,VIC,-38.1945621,143.6396332
3251,CUNDARE,VIC,-38.1471108,143.5959366
3251,CUNDARE NORTH,VIC,-38.1084259,143.5608365
3251,EURACK,VIC,-38.1446498,143.7316863
3251,WEERING,VIC,-38.0975627,143.703903
3254,COROROOKE,VIC,-38.2871583,143.5231001
3260,BOOKAAR,VIC,-38.1107475,143.0808275
3260,BOSTOCKS CREEK,VIC,-38.3017905,143.1174636
3260,BUNGADOR,VIC,-38.3982545,143.3170842
3260,CAMPERDOWN,VIC,-38.228973,143.136785
3260,CARPENDEIT,VIC,-38.3912395,143.2410173
3260,CHOCOLYN,VIC,-38.1969985,143.2042624
3260,GNOTUK,VIC,-38.2039235,143.0751234
3260,KARIAH,VIC,-38.145918,143.2220643
3260,KOALLAH,VIC,-38.2935745,143.2335601
3260,LESLIE MANOR,VIC,-38.1259112,143.3688306
3260,POMBORNEIT,VIC,-38.2955645,143.2925199
3260,POMBORNEIT NORTH,VIC,-38.2200905,143.3285274
3260,SKIBO,VIC,-38.2044515,143.128164
3260,SOUTH PURRUMBETE,VIC,-38.347884,143.205579
3260,STONYFORD,VIC,-38.3254236,143.33961
3260,TANDAROOK,VIC,-38.3170745,143.1848024
3260,TESBURY,VIC,-38.3003945,143.15732
3260,WEERITE,VIC,-38.222905,143.2628255
3264,TERANG,VIC,-38.2467665,142.8768744
3265,BOORCAN,VIC,-38.2221065,143.0287049
3265,CUDGEE,VIC,-38.3445023,142.6514734
3265,DIXIE,VIC,-38.3059625,142.92704
3265,ECKLIN SOUTH,VIC,-38.3866111,142.9086743
3265,ELLERSLIE,VIC,-38.1513311,142.6831677
3265,FRAMLINGHAM,VIC,-38.2421776,142.7000373
3265,FRAMLINGHAM EAST,VIC,-38.199216,142.7084237
3265,GARVOC,VIC,-38.297646,142.8143048
3265,GLENORMISTON,VIC,-38.1624349,142.9535704
3265,GLENORMISTON NORTH,VIC,-38.1394115,142.9885871
3265,GLENORMISTON SOUTH,VIC,-38.160286,142.9583814
3265,KOLORA,VIC,-38.119011,142.929269
3265,LAANG,VIC,-38.3684167,142.8068984
3265,NOORAT,VIC,-38.194059,142.9065736
3265,NOORAT EAST,VIC,-38.2029395,142.9765638
3265,PANMURE,VIC,-38.3338716,142.7296898
3265,TAROON,VIC,-38.331676,142.8690019
3265,THE SISTERS,VIC,-38.1870775,142.7903608
3266,BULLAHARRE,VIC,-38.3525425,143.1411409
3266,COBDEN,VIC,-38.3282494,143.07788
3266,COBRICO,VIC,-38.2894173,143.0219043
3266,ELINGAMITE,VIC,-38.3655565,143.0280377
3266,ELINGAMITE NORTH,VIC,-38.3508255,142.9800051
3266,GLENFYNE,VIC,-38.4034808,142.9962594
3266,JANCOURT,VIC,-38.3668435,143.0935775
3266,JANCOURT EAST,VIC,-38.3877888,143.1467271
3266,NAROGHID,VIC,-38.24866,143.0647618
3266,SIMPSON,VIC,-38.4956586,143.2077348
3267,SCOTTS CREEK,VIC,-38.4528796,143.0466497
3268,AYRFORD,VIC,-38.4306754,142.8571952
3268,BRUCKNELL,VIC,-38.4675627,142.9196317
3268,COORIEMUNGLE,VIC,-38.5397657,143.0839205
3268,COWLEYS CREEK,VIC,-38.5027605,143.0375927
3268,CURDIE VALE,VIC,,
3268,CURDIES RIVER,VIC,-38.4445765,142.9462237
3268,CURDIEVALE,VIC,-38.52296,142.8585949
3268,HEYTESBURY LOWER,VIC,-38.5643725,142.8917073
3268,NEWFIELD,VIC,-38.55834,143.009219
3268,NIRRANDA,VIC,-38.4998764,142.753259
3268,NIRRANDA EAST,VIC,-38.4818985,142.8577366
3268,NIRRANDA SOUTH,VIC,-38.5293964,142.7949726
3268,NULLAWARRE,VIC,-38.4693522,142.7496598
3268,NULLAWARRE EAST,VIC,-38.4732292,142.8938276
3268,NULLAWARRE NORTH,VIC,-38.4372063,142.802249
3268,PAARATTE,VIC,-38.555442,142.9616792
3268,THE COVE,VIC,-38.4915039,142.6971614
3268,TIMBOON,VIC,-38.4847238,142.9805534
3268,TIMBOON WEST,VIC,-38.53889,142.922725
3269,PORT CAMPBELL,VIC,-38.6196293,142.995366
3269,PRINCETOWN,VIC,-38.6934209,143.1555661
3269,WAARRE,VIC,-38.5753425,143.0461283
3270,PETERBOROUGH,VIC,-38.6061176,142.8770204
3271,DARLINGTON,VIC,-37.9782155,143.0518204
3271,DUNDONNELL,VIC,-37.8992405,142.9841108
3271,PURA PURA,VIC,-37.8280585,143.0737658
3272,MORTLAKE,VIC,-38.0583765,142.7926562
3272,WOORNDOO,VIC,-37.883086,142.8043013
3273,HEXHAM,VIC,-37.997844,142.6865222
3274,CARAMUT,VIC,-37.9567084,142.5188937
3275,MAILER FLAT,VIC,,
3275,MAILORS FLAT,VIC,-38.2903527,142.4729928
3276,MINJAH,VIC,-38.0416425,142.4773852
3276,WOOLSTHORPE,VIC,-38.1856495,142.4314251
3277,ALLANSFORD,VIC,-38.3862028,142.6001551
3277,MEPUNGA,VIC,-38.4372954,142.6777262
3277,MEPUNGA EAST,VIC,-38.4441542,142.7132774
3277,MEPUNGA WEST,VIC,-38.417507,142.6389307
3277,NARINGAL,VIC,-38.3937359,142.7241724
3277,NARINGAL EAST,VIC,-38.4084894,142.7894701
3278,PURNIM,VIC,-38.2802342,142.6203096
3278,PURNIM WEST,VIC,-38.2997741,142.5600721
3279,BALLANGEICH,VIC,-38.186197,142.6134981
3279,WANGOOM,VIC,-38.329565,142.5787675
3280,DENNINGTON,VIC,-38.355166,142.4336418
3280,MINJAH,VIC,-38.0416425,142.4773852
3280,WARRNAMBOOL,VIC,-38.3826242,142.4814199
3280,WARRNAMBOOL EAST,VIC,-38.3895536,142.4995777
3280,WARRNAMBOOL WEST,VIC,-38.3666784,142.4666302
3281,BUSHFIELD,VIC,-38.3247664,142.5052374
3281,GRASSMERE,VIC,-38.2853758,142.5237312
3281,WINSLOW,VIC,-38.2404974,142.4562552
3281,WOODFORD,VIC,-38.3168618,142.4829288
3282,ILLOWA,VIC,-38.3282317,142.4021826
3282,KOROIT,VIC,-38.2909806,142.3642583
3283,CROSSLEY,VIC,-38.3169622,142.3134692
3283,KILLARNEY,VIC,-38.34444,142.319127
3283,KIRKSTALL,VIC,-38.2677061,142.2791678
3283,SOUTHERN CROSS,VIC,-38.2889565,142.4037146
3283,TARRONE,VIC,-38.2271465,142.1949667
3283,TOWER HILL,VIC,-38.3301835,142.3534763
3283,WARRONG,VIC,-38.198487,142.3114487
3283,WILLATOOK,VIC,-38.1514565,142.2268761
3283,YANGERY,VIC,-38.319169,142.4406898
3283,YARPTURK,VIC,-38.2917002,142.4353252
3284,ORFORD,VIC,-38.2039719,142.1091274
3284,PORT FAIRY,VIC,-38.3855117,142.2366722
3285,CODRINGTON,VIC,-38.2646467,141.9692913
3285,NARRAWONG,VIC,-38.2371435,141.7150831
3285,ROSEBROOK,VIC,-38.3453525,142.2696181
3285,ST HELENS,VIC,-38.2437428,142.054691
3285,TOOLONG,VIC,-38.3143397,142.2431724
3285,TYRENDARRA,VIC,-38.207566,141.7851879
3285,TYRENDARRA EAST,VIC,-38.2486715,141.893658
3285,YAMBUK,VIC,-38.3230126,142.0802035
3286,CONDAH SWAMP,VIC,-37.977655,141.8372372
3286,KNEBSWORTH,VIC,-37.990719,141.8736477
3286,MACARTHUR,VIC,-38.0449895,142.0433957
3286,RIPPONHURST,VIC,-37.9890307,142.1086522
3286,WARRABKOOK,VIC,-37.9842525,142.0619299
3287,HAWKESDALE,VIC,-38.0868455,142.2793774
3287,MINHAMITE,VIC,-37.9879272,142.346501
3289,GAZETTE,VIC,-37.9179185,142.1581622
3289,GERRIGERRUP,VIC,-37.9850795,142.185019
3289,PENSHURST,VIC,-37.875759,142.3371933
3289,PURDEET,VIC,-37.9267435,142.3927385
3289,TABOR,VIC,-37.831184,142.1899155
3292,NELSON,VIC,-38.0779025,141.141865
3293,GLENTHOMPSON,VIC,-37.701605,142.5303415
3293,NAREEB,VIC,-37.834817,142.5420631
3293,NARRAPUMELAP SOUTH,VIC,-37.7566795,142.6430351
3294,DUNKELD,VIC,-37.6494468,142.3441635
3294,KARABEAL,VIC,-37.6009305,142.1940577
3294,MIRRANATWA,VIC,-37.399958,142.4012341
3294,MOUTAJUP,VIC,-37.684382,142.2169815
3294,VICTORIA POINT,VIC,-37.509299,142.2223226
3294,VICTORIA VALLEY,VIC,-37.5228005,142.3219793
3294,WOODHOUSE,VIC,-37.8076885,142.4227588
3300,BYADUK NORTH,VIC,-37.8614825,141.9809364
3300,HAMILTON,VIC,-37.7433872,142.0242865
3301,BOCHARA,VIC,-37.692347,141.8998559
3301,BROADWATER,VIC,-38.121601,142.061908
3301,BUCKLEY SWAMP,VIC,-37.8563355,142.0792189
3301,BYADUK,VIC,-37.9517534,141.9537599
3301,CROXTON EAST,VIC,-37.774873,142.2270016
3301,HENSLEY PARK,VIC,-37.623772,142.0442208
3301,MORGIANA,VIC,-37.7303455,141.8319678
3301,MOUNT NAPIER,VIC,-37.8948555,142.0596402
3301,STRATHKELLAR,VIC,-37.702623,142.1169112
3301,TAHARA,VIC,-37.743104,141.7347225
3301,TARRINGTON,VIC,-37.7657725,142.1220196
3301,WANNON,VIC,-37.660309,141.8306782
3301,WARRAYURE,VIC,-37.7180625,142.172022
3301,YATCHAW,VIC,-37.839896,142.1372229
3301,YULECART,VIC,-37.7544725,141.9082463
3302,BRANXHOLME,VIC,-37.847078,141.809552
3302,GRASSDALE,VIC,-37.8219745,141.6573576
3303,BREAKAWAY CREEK,VIC,-38.0327665,141.8303057
3303,CONDAH,VIC,-37.9408225,141.6997765
3303,CONDAH SWAMP,VIC,-37.977655,141.8372372
3303,HOTSPUR,VIC,-37.947055,141.5638692
3303,LAKE CONDAH,VIC,-38.085466,141.8198006
3303,WALLACEDALE,VIC,-37.9264385,141.8127423
3304,BESSIEBELLE,VIC,-38.1502246,141.9312547
3304,DARTMOOR,VIC,-37.895212,141.2679429
3304,DRIK DRIK,VIC,-37.986029,141.2942692
3304,DRUMBORG,VIC,-38.0782987,141.5893945
3304,GREENWALD,VIC,-37.9899315,141.4028687
3304,HEYWOOD,VIC,-38.1324107,141.6261575
3304,HOMERTON,VIC,-38.132598,141.8018298
3304,LYONS,VIC,-38.0000805,141.4768388
3304,MILLTOWN,VIC,-38.053188,141.6952589
3304,MUMBANNAR,VIC,-37.9349094,141.0954068
3304,MYAMYN,VIC,-38.006306,141.718156
3304,WINNAP,VIC,-37.906927,141.3941803
3305,ALLESTREE,VIC,-38.2738425,141.6486224
3305,BOLWARRA,VIC,-38.280427,141.6037139
3305,CAPE BRIDGEWATER,VIC,-38.3297785,141.4342485
3305,CASHMORE,VIC,-38.3077295,141.502373
3305,DUTTON WAY,VIC,-38.3012195,141.6185948
3305,GORAE,VIC,-38.236981,141.558199
3305,GORAE WEST,VIC,-38.2428074,141.482697
3305,HEATHMERE,VIC,-38.2203995,141.6195918
3305,MOUNT RICHMOND,VIC,-38.1553425,141.3207475
3305,PORTLAND,VIC,-38.3456231,141.6042304
3305,PORTLAND NORTH,VIC,-38.300837,141.5601495
3305,PORTLAND WEST,VIC,-38.3754745,141.5383109
3309,DIGBY,VIC,-37.8126355,141.5400287
3310,MERINO,VIC,-37.733201,141.5306138
3310,TAHARA WEST,VIC,-37.7325095,141.6265542
3311,CASTERTON,VIC,-37.585285,141.4037762
3311,CORNDALE,VIC,-37.528257,141.2758429
3311,HEATH FIELD,VIC,,
3311,PURALKA,VIC,-37.8160701,141.0993387
3312,BAHGALLAH,VIC,-37.702433,141.2832313
3312,BRIMBOAL,VIC,-37.3945785,141.406186
3312,CARAPOOK,VIC,-37.515254,141.5694249
3312,CHETWYND,VIC,-37.30221,141.3526358
3312,DERGHOLM,VIC,-37.3422945,141.1875188
3312,DORODONG,VIC,-37.319841,141.0477698
3312,DUNROBIN,VIC,-37.519212,141.3795405
3312,HENTY,VIC,-37.652056,141.5334856
3312,KILLARA,VIC,-37.7578425,141.4041253
3312,LAKE MUNDI,VIC,-37.4872208,141.0897869
3312,LINDSAY,VIC,-37.600162,141.1190937
3312,MUNTHAM,VIC,-37.5741835,141.5421988
3312,NANGEELA,VIC,-37.4806235,141.3310485
3312,POOLAIJELO,VIC,-37.1861865,141.0776463
3312,POWERS CREEK,VIC,-37.2117145,141.2453523
3312,SANDFORD,VIC,-37.647893,141.4637717
3312,STRATHDOWNIE,VIC,-37.7389737,141.1178283
3312,WANDO BRIDGE,VIC,-37.442497,141.4232712
3312,WANDO VALE,VIC,-37.487912,141.4912809
3312,WARROCK,VIC,-37.430483,141.2837695
3314,BULART,VIC,-37.5859045,141.9174624
3314,CAVENDISH,VIC,-37.4852195,142.0714697
3314,GLENISLA,VIC,-37.21721,142.2619001
3314,GRAMPIANS,VIC,-37.3732495,142.2788917
3314,MOORALLA,VIC,-37.3838922,142.108418
3314,WOOHLPOOER,VIC,-37.3381086,142.1725243
3315,BRIT BRIT,VIC,-37.4068285,141.7354363
3315,CLOVER FLAT,VIC,-37.608459,141.5598843
3315,COLERAINE,VIC,-37.5998611,141.6895453
3315,COOJAR,VIC,-37.3588815,141.6601601
3315,CULLA,VIC,-37.240399,141.621569
3315,GRINGEGALGONA,VIC,-37.4240635,141.8223852
3315,GRITJURK,VIC,-37.5645655,141.8105411
3315,HILGAY,VIC,-37.6207115,141.6331503
3315,KONONGWOOTONG,VIC,-37.472382,141.6654539
3315,MELVILLE FOREST,VIC,-37.4855605,141.8673867
3315,MUNTHAM,VIC,-37.5741835,141.5421988
3315,NAREEN,VIC,-37.387138,141.5340304
3315,PARKWOOD,VIC,-37.6218664,141.7834621
3315,PASCHENDALE,VIC,-37.6598935,141.6101958
3315,TAHARA BRIDGE,VIC,-37.6821415,141.6565285
3315,TARRAYOUKYAN,VIC,-37.307589,141.5568436
3315,TARRENLEA,VIC,-37.6770055,141.7372528
3315,WOOTONG VALE,VIC,-37.5186035,141.7333846
3317,HARROW,VIC,-37.1421565,141.6226864
3318,CHARAM,VIC,-36.9576095,141.5116184
3318,CONNEWIRRICOO,VIC,-37.1764165,141.4752643
3318,EDENHOPE,VIC,-37.0373011,141.2903039
3318,JALLAKIN,VIC,,
3318,KADNOOK,VIC,-37.169928,141.4047834
3318,LANGKOOP,VIC,-37.0978374,141.0791037
3318,MEEREEK,VIC,-37.1203851,141.1504861
3318,PATYAH,VIC,-36.8899525,141.272456
3318,ULLSWATER,VIC,-36.915593,141.4159762
3319,APSLEY,VIC,-36.979477,141.0879919
3319,BENAYEO,VIC,-36.8265704,141.0066839
3319,BRINGALBERT,VIC,-36.8428139,141.1531644
3321,HESSE,VIC,-38.0844841,143.882386
3321,INVERLEIGH,VIC,-38.1016454,144.0573333
3321,WINGEEL,VIC,-38.0775399,143.804985
3322,CRESSY,VIC,-38.0302734,143.6334604
3323,BERRYBANK,VIC,-37.9763978,143.4871169
3323,DUVERNEY,VIC,-38.037071,143.5589141
3323,FOXHOW,VIC,-38.054566,143.4790024
3324,LISMORE,VIC,-37.9539975,143.3622552
3324,MINGAY,VIC,-37.855144,143.3270279
3324,MOUNT BUTE,VIC,-37.875917,143.4097219
3325,DERRINALLUM,VIC,-37.958877,143.1754107
3325,LARRALEA,VIC,-38.0465075,143.2447128
3325,VITE VITE,VIC,-37.854654,143.1555865
3325,VITE VITE NORTH,VIC,-37.7922935,143.1864702
3328,TEESDALE,VIC,-38.0287529,144.0475898
3329,BARUNAH PARK,VIC,-38.004135,143.8299045
3329,BARUNAH PLAINS,VIC,-38.0478949,143.7690091
3329,SHELFORD,VIC,-38.012412,143.9726735
3330,ROKEWOOD,VIC,-37.9015846,143.7198039
3331,BANNOCKBURN,VIC,-38.0443362,144.1738367
3331,GHERINGHAP,VIC,-38.0748361,144.2320795
3331,MAUDE,VIC,-37.9529629,144.1679516
3331,RUSSELLS BRIDGE,VIC,-38.00741,144.1825728
3331,SHE OAKS,VIC,-37.8971744,144.1331505
3331,STEIGLITZ,VIC,-37.8760772,144.1790878
3331,SUTHERLANDS CREEK,VIC,-38.0129345,144.2180767
3332,LETHBRIDGE,VIC,-37.9672272,144.1331351
3333,BAMGANIE,VIC,-37.9395982,144.0094948
3333,MEREDITH,VIC,-37.8436639,144.0754653
3334,BUNGAL,VIC,-37.7034835,144.1476349
